# Rg    beta propensity
1.54056  7.142857143
1.51835  7.142857143
1.52058  7.142857143
1.59349  20
 1.5252  5.714285714
1.49807  7.142857143
1.59338  19.28571429
1.49913  17.85714286
1.49969  16.42857143
1.48833  7.142857143
1.50108  10
1.49349  7.142857143
1.53359  7.142857143
1.53148  7.142857143
1.46536  5.714285714
1.49535  8.571428571
1.64735  13.57142857
1.47149  5.714285714
1.50428  7.142857143
1.47047  5.714285714
1.45928  21.42857143
1.52359  13.57142857
1.51702  15
1.51281  15
1.50794  7.142857143
1.50934  7.142857143
1.49991  7.142857143
1.51963  15
1.51761  5.714285714
1.52097  7.142857143
1.51207  7.142857143
1.51675  15
1.46704  21.42857143
1.46479  18.57142857
1.48501  8.571428571
1.48437  8.571428571
1.48391  7.857142857
1.52437  14.28571429
1.52042  5.714285714
1.47714  8.571428571
1.44952  17.14285714
1.50751  7.142857143
1.50685  7.142857143
1.47146  10
1.45333  16.42857143
1.47981  9.285714286
 1.4817  19.28571429
1.52549  7.142857143
1.53241  17.85714286
1.54049  17.14285714
1.45562  4.285714286
1.44659  7.142857143
1.47237  6.428571429
1.48012  6.428571429
1.57437  18.57142857
1.49261  18.57142857
1.48141  18.57142857
 1.4553  17.14285714
1.45933  17.14285714
1.45818  16.42857143
1.53663  17.14285714
1.54529  17.85714286
1.48379  18.57142857
1.49788  7.857142857
1.49538  7.857142857
1.48898  7.857142857
1.54399  16.42857143
1.59456  11.42857143
 1.4521  5.714285714
 1.5126  18.57142857
1.52325  5.714285714
1.48277  20.71428571
  1.552  18.57142857
1.47025  20.71428571
1.50613  17.85714286
1.51008  5.714285714
1.49942  8.571428571
1.47804  19.28571429
1.47365  15.71428571
1.56553  21.42857143
1.56732  20.71428571
1.47719  20.71428571
1.47336  17.85714286
1.47237  15.71428571
 1.5042  18.57142857
 1.5661  22.14285714
1.50115  17.85714286
1.47197  7.857142857
 1.4972  17.85714286
1.59689  8.571428571
1.49615  18.57142857
1.46987  5.714285714
1.56645  17.85714286
1.57468  21.42857143
1.49887  17.85714286
1.51641  15
1.49796  18.57142857
1.45682  5.714285714
1.50484  17.14285714
1.46533  7.142857143
1.48813  8.571428571
1.49829  7.142857143
1.51224  16.42857143
1.52755  4.285714286
1.53382  16.42857143
1.52226  16.42857143
1.51175  7.142857143
1.50688  7.142857143
1.47975  22.85714286
 1.4601  5.714285714
1.51605  17.14285714
 1.5043  17.14285714
1.46272  5.714285714
1.49114  9.285714286
1.48123  7.857142857
  1.491  7.857142857
1.46103  4.285714286
1.46359  5.714285714
1.47642  24.28571429
1.49089  10
1.57203  8.571428571
1.49526  10
 1.5684  18.57142857
1.57526  11.42857143
1.57417  20
1.56634  20
1.46852  4.285714286
1.57576  21.42857143
1.45695  4.285714286
1.46409  17.14285714
1.46053  16.42857143
1.52459  4.285714286
1.44065  15
1.43607  17.85714286
  1.442  17.85714286
1.50811  13.57142857
1.52278  15
1.65991  12.85714286
1.47629  5.714285714
1.46851  7.857142857
1.48568  7.857142857
1.45966  15.71428571
1.52295  17.85714286
1.43338  15
1.44239  16.42857143
1.43972  15
1.44245  13.57142857
1.50354  8.571428571
1.50139  5.714285714
1.47183  20
1.51211  8.571428571
1.65579  15
1.44858  16.42857143
1.44256  16.42857143
  1.439  15
1.48196  6.428571429
1.47975  7.857142857
1.49814  10
1.52991  14.28571429
1.66016  15
1.57641  18.57142857
1.66976  15
1.45907  15.71428571
1.53158  13.57142857
1.57065  18.57142857
1.50876  8.571428571
1.48615  6.428571429
1.56367  8.571428571
1.47609  6.428571429
 1.4822  7.857142857
 1.5597  8.571428571
1.55912  11.42857143
1.49853  8.571428571
1.46848  23.57142857
1.49576  10
1.50911  8.571428571
1.48926  22.14285714
1.51482  8.571428571
1.54709  10
1.56126  10
1.45585  15.71428571
1.55251  8.571428571
1.46267  16.42857143
1.56449  11.42857143
1.45757  16.42857143
1.45857  15.71428571
1.45097  7.142857143
1.46285  15.71428571
1.47643  19.28571429
1.46543  17.14285714
1.46184  16.42857143
1.45695  15.71428571
1.45036  7.142857143
 1.4462  7.142857143
1.44317  7.142857143
1.51216  8.571428571
 1.5147  8.571428571
1.50643  7.857142857
1.51929  8.571428571
1.50113  7.857142857
1.50216  7.857142857
1.67951  13.57142857
1.64727  15
1.46828  15.71428571
1.49443  8.571428571
1.51523  5.714285714
1.47241  7.857142857
1.48876  5.714285714
1.49258  7.142857143
1.49261  17.85714286
1.69057  13.57142857
1.69012  11.42857143
1.57806  20
1.48788  18.57142857
1.49013  19.28571429
1.46737  16.42857143
1.48623  5.714285714
1.46437  17.85714286
1.46715  15.71428571
1.46565  15.71428571
1.70188  15
1.68502  15
1.49434  15
1.57821  22.14285714
1.49814  18.57142857
1.50298  16.42857143
1.51161  17.85714286
1.44585  17.85714286
1.51702  17.85714286
1.59162  18.57142857
1.57773  24.28571429
1.49821  18.57142857
1.45871  7.142857143
1.47664  22.85714286
 1.5841  17.85714286
 1.5009  18.57142857
 1.4929  17.85714286
1.50195  19.28571429
1.46927  18.57142857
1.47974  24.28571429
1.47006  20
1.50116  7.142857143
1.49799  5
1.52589  17.14285714
1.47531  21.42857143
1.50435  8.571428571
1.46962  25.71428571
1.48598  18.57142857
1.53075  5.714285714
1.47678  20
1.50989  9.285714286
1.47957  7.142857143
1.48689  17.14285714
1.56558  11.42857143
1.56783  10
1.52482  15.71428571
1.46842  5.714285714
1.47602  5.714285714
 1.4759  5.714285714
1.56406  11.42857143
1.57097  8.571428571
 1.4963  5.714285714
1.49281  5.714285714
1.53805  15
 1.4724  18.57142857
1.47609  19.28571429
1.45367  7.142857143
1.46103  7.142857143
1.45947  7.142857143
1.45467  5.714285714
1.49442  25.71428571
1.45337  15.71428571
 1.4913  5.714285714
1.48779  7.142857143
1.47383  5.714285714
 1.4757  9.285714286
1.58078  10
1.49129  7.142857143
1.49175  7.142857143
1.49288  7.142857143
 1.4974  7.857142857
1.50022  5.714285714
1.44498  19.28571429
1.50773  22.85714286
1.44712  15
 1.4514  16.42857143
1.49925  24.28571429
1.50749  23.57142857
1.49667  24.28571429
1.65816  13.57142857
 1.5377  15
1.53123  15
1.58254  10
1.49906  5.714285714
1.50144  23.57142857
1.50078  20
1.49253  7.857142857
1.44787  17.85714286
 1.5019  25
1.49561  21.42857143
1.49338  7.857142857
1.48767  9.285714286
 1.4902  6.428571429
1.54662  4.285714286
1.54843  4.285714286
1.52372  16.42857143
1.52572  16.42857143
1.48348  7.857142857
1.48345  5.714285714
1.48373  7.857142857
1.48749  10
1.48215  15.71428571
1.48711  9.285714286
1.49503  12.85714286
1.44671  7.142857143
1.49236  14.28571429
1.49813  20.71428571
1.48729  19.28571429
1.49324  18.57142857
1.48892  18.57142857
  1.572  18.57142857
1.56901  15.71428571
1.49365  16.42857143
1.54748  5.714285714
1.55277  5.714285714
1.46933  15
1.52741  13.57142857
1.56146  4.285714286
1.52268  15
1.48319  7.857142857
1.49386  8.571428571
1.49441  8.571428571
1.48231  5.714285714
1.57806  10
 1.4509  5.714285714
1.48533  5.714285714
1.57607  10
1.58294  11.42857143
1.48775  19.28571429
1.58363  10
1.50573  7.142857143
1.49196  8.571428571
1.47909  20.71428571
1.48562  20.71428571
1.47903  19.28571429
1.50401  8.571428571
1.49021  8.571428571
1.54566  15
1.53759  16.42857143
1.53042  15
1.44978  7.142857143
1.44589  8.571428571
1.44924  7.142857143
1.67772  15
1.66646  12.85714286
1.65458  13.57142857
1.52719  15
1.50897  8.571428571
1.51022  5
1.58157  10
1.50838  8.571428571
1.57237  10
1.58395  10
1.67638  15
1.68204  15
1.67642  15
1.67148  15
1.49764  5.714285714
1.47903  5.714285714
1.48047  21.42857143
1.48796  21.42857143
1.48647  5.714285714
1.47137  15.71428571
1.49014  5.714285714
1.48575  6.428571429
1.48827  7.857142857
1.49955  15.71428571
1.44289  16.42857143
1.50765  15.71428571
  1.493  8.571428571
1.49129  20
1.48159  7.857142857
1.48574  8.571428571
1.49831  8.571428571
1.49221  8.571428571
1.53243  4.285714286
1.52991  5.714285714
1.59569  11.42857143
1.50039  12.85714286
1.48871  21.42857143
1.48561  18.57142857
1.49048  20
1.50693  7.142857143
1.50491  15.71428571
1.59098  10.71428571
1.58753  10
 1.7087  15
1.50387  7.142857143
1.50266  7.142857143
1.60625  8.571428571
1.61099  13.57142857
1.60231  10
1.71918  15
1.48601  7.857142857
1.48595  7.857142857
1.48392  5.714285714
1.56442  2.857142857
1.48827  5.714285714
1.50702  6.428571429
1.50804  5
1.50282  8.571428571
1.50271  12.85714286
1.44082  17.85714286
1.53619  7.142857143
 1.5016  14.28571429
1.59625  8.571428571
1.59243  12.14285714
1.53808  8.571428571
1.53069  8.571428571
1.50811  7.142857143
1.49629  5
1.50228  10.71428571
1.51169  12.85714286
1.51527  10.71428571
1.59522  11.42857143
1.51234  12.14285714
1.58786  10
1.58567  10
1.68001  12.85714286
1.59398  10
1.58151  11.42857143
1.53352  4.285714286
1.57901  10
1.54815  7.142857143
1.57783  12.85714286
1.54859  14.28571429
1.49095  19.28571429
1.49934  19.28571429
1.48128  10.71428571
 1.6328  15
1.49712  8.571428571
1.64824  15
1.64326  15
1.48545  7.142857143
1.56168  17.14285714
1.49951  12.85714286
1.67414  16.42857143
1.54098  8.571428571
  1.665  15
1.48687  14.28571429
1.49923  14.28571429
1.50806  5
1.51157  5
1.65616  15
1.58096  11.42857143
1.63956  15
1.57283  10
1.51084  2.857142857
1.51878  5
1.43148  17.85714286
1.43123  17.85714286
1.66854  17.85714286
1.54302  12.85714286
1.45599  5
1.53212  7.142857143
1.49972  20
 1.5013  19.28571429
1.59629  11.42857143
1.50223  5
1.50614  6.428571429
1.66836  16.42857143
1.50357  7.857142857
 1.4521  7.142857143
 1.5043  6.428571429
  1.522  7.142857143
1.51949  20
1.51645  7.142857143
 1.5307  7.142857143
1.56417  12.85714286
1.53606  5.714285714
1.49117  17.14285714
 1.5338  18.57142857
1.43229  17.85714286
1.44627  16.42857143
1.51466  21.42857143
1.48823  7.857142857
1.44899  7.142857143
1.53626  19.28571429
 1.5025  7.857142857
1.58455  11.42857143
1.51452  16.42857143
1.58944  10
1.59074  11.42857143
1.49778  13.57142857
1.51364  16.42857143
1.50756  15
1.51026  17.85714286
1.45718  7.142857143
1.44569  15
1.50797  15.71428571
1.65527  16.42857143
1.44739  17.85714286
1.44876  16.42857143
1.65082  15
1.45333  17.85714286
1.54445  5.714285714
1.50074  7.142857143
1.46464  4.285714286
1.57944  20
1.56127  20
1.56886  20
  1.504  10.71428571
1.53856  4.285714286
1.49947  12.14285714
1.55732  4.285714286
1.58074  20
1.67924  15
1.67329  13.57142857
1.58481  19.28571429
1.54812  4.285714286
1.53687  5.714285714
1.56392  8.571428571
1.58012  10.71428571
1.54364  5.714285714
1.46206  17.85714286
1.56498  10
1.57478  10
1.53084  5.714285714
1.53483  4.285714286
 1.5239  4.285714286
1.51343  13.57142857
1.49653  16.42857143
1.53879  4.285714286
1.53286  5.714285714
1.67832  15
1.68956  15
1.48342  17.85714286
 1.4885  15
1.57043  10
1.50257  15.71428571
 1.5584  19.28571429
1.50561  15
1.45896  16.42857143
1.57729  10
1.52328  8.571428571
1.51054  7.142857143
 1.5059  16.42857143
1.57543  17.14285714
1.49196  17.14285714
1.47281  5.714285714
1.58182  21.42857143
1.49404  7.142857143
 1.5942  11.42857143
 1.5724  20
1.51128  18.57142857
 1.5789  10
1.49594  8.571428571
1.49824  6.428571429
1.67974  13.57142857
1.50375  8.571428571
1.45291  8.571428571
1.50715  7.142857143
1.50715  5.714285714
1.50385  17.14285714
1.54808  13.57142857
1.51542  16.42857143
1.48826  7.142857143
1.51189  7.142857143
1.45206  8.571428571
1.44635  7.142857143
1.45862  9.285714286
1.45114  17.85714286
1.47771  13.57142857
1.48402  12.14285714
1.52101  17.14285714
1.55113  13.57142857
1.48771  12.14285714
1.49231  13.57142857
1.57212  15
1.54596  13.57142857
1.54151  15.71428571
1.49599  13.57142857
1.43876  7.142857143
1.52824  17.14285714
1.52475  15
1.52167  15.71428571
1.43383  15
1.43928  5.714285714
1.53479  15
1.53992  15
1.52762  13.57142857
1.44998  5.714285714
1.50329  7.142857143
1.48051  7.857142857
1.43823  7.142857143
1.48229  5.714285714
1.48477  7.857142857
1.48065  21.42857143
1.44779  5.714285714
1.43891  4.285714286
  1.522  17.85714286
 1.4379  15
1.52643  4.285714286
1.45377  7.142857143
1.45267  7.142857143
 1.4459  7.142857143
1.43539  17.85714286
1.52433  20
1.43243  17.85714286
1.56866  11.42857143
1.57557  10
1.57537  10
1.44802  5.714285714
1.44736  4.285714286
1.43751  19.28571429
1.44084  7.142857143
1.47576  7.142857143
1.45758  19.28571429
1.45481  16.42857143
1.42924  7.142857143
1.52018  12.14285714
1.51467  15
1.68298  15
1.48772  22.14285714
1.57622  21.42857143
1.49714  7.857142857
1.49749  18.57142857
1.45114  8.571428571
 1.4936  18.57142857
1.48763  7.857142857
1.66065  12.14285714
1.67063  13.57142857
1.67111  12.14285714
1.53459  17.85714286
1.55372  13.57142857
1.53668  15.71428571
1.45686  16.42857143
1.53113  15.71428571
1.44383  9.285714286
1.47157  17.85714286
 1.4396  7.142857143
1.54411  15
1.51737  5.714285714
1.43618  8.571428571
1.58653  21.42857143
1.54592  13.57142857
1.59971  22.85714286
1.49448  22.85714286
1.52094  5.714285714
1.51222  5.714285714
1.52061  4.285714286
1.69099  12.14285714
1.51475  18.57142857
1.50607  24.28571429
1.72529  13.57142857
1.51835  19.28571429
1.72433  13.57142857
1.49494  22.85714286
1.50164  13.57142857
 1.4965  24.28571429
1.47921  13.57142857
1.44771  15
 1.5342  17.85714286
1.50745  18.57142857
1.50186  18.57142857
1.49741  13.57142857
1.46325  5.714285714
1.70367  12.14285714
1.71679  12.14285714
1.49848  13.57142857
1.52224  18.57142857
1.46405  16.42857143
1.48111  7.857142857
1.44983  17.85714286
1.45067  17.85714286
1.54902  13.57142857
1.48683  7.857142857
1.58898  21.42857143
1.46653  5.714285714
1.50882  19.28571429
1.48169  7.142857143
1.48298  7.142857143
1.47618  5.714285714
1.51589  7.142857143
1.49435  10
1.50997  21.42857143
1.52494  18.57142857
1.47885  12.14285714
1.47066  4.285714286
1.46533  5.714285714
1.47399  12.14285714
1.49491  16.42857143
1.48317  7.857142857
1.48128  4.285714286
1.58306  20.71428571
1.48285  16.42857143
1.59118  23.57142857
1.57652  22.14285714
 1.4893  16.42857143
1.71114  12.14285714
1.47973  17.14285714
1.51955  7.142857143
1.51408  4.285714286
1.52093  5.714285714
1.68133  12.14285714
1.48901  15
1.46672  17.85714286
1.65981  12.14285714
1.48577  20
1.46024  17.85714286
1.46115  17.85714286
1.50576  7.142857143
1.46565  17.85714286
1.47978  15
1.47187  15
1.52198  17.14285714
1.48627  4.285714286
1.57599  15.71428571
1.52111  20.71428571
1.48863  15
1.47224  16.42857143
1.49075  16.42857143
1.49961  7.857142857
1.49044  17.14285714
1.48292  16.42857143
1.47916  13.57142857
1.65956  12.14285714
1.65034  12.14285714
1.46436  16.42857143
1.47653  5.714285714
1.44256  19.28571429
1.45596  11.42857143
1.45412  8.571428571
1.51952  4.285714286
1.46616  11.42857143
1.50044  8.571428571
1.49758  7.142857143
1.52942  5.714285714
1.61576  22.85714286
1.61858  21.42857143
 1.5302  7.142857143
1.51442  20
1.45941  12.85714286
1.52099  20.71428571
1.47922  13.57142857
1.47566  4.285714286
1.62227  23.57142857
1.60456  22.14285714
1.46554  6.428571429
 1.6051  23.57142857
1.49765  7.142857143
1.49703  6.428571429
1.51913  10
1.48553  15
1.49543  4.285714286
1.52222  19.28571429
1.46579  2.857142857
1.50938  12.14285714
1.49157  15
1.51203  5.714285714
1.52674  19.28571429
1.50213  12.14285714
1.45679  4.285714286
1.46157  4.285714286
1.45534  5.714285714
1.46391  2.857142857
1.50774  7.142857143
1.61762  21.42857143
1.52031  5.714285714
1.47425  7.857142857
1.51247  5.714285714
  1.502  8.571428571
 1.4916  7.142857143
1.48325  7.857142857
1.49054  7.142857143
1.49519  10
1.49749  10
1.53352  5.714285714
 1.5344  13.57142857
1.52792  7.142857143
1.49148  8.571428571
1.54546  20
1.50165  8.571428571
 1.4888  8.571428571
1.49945  17.85714286
1.49613  8.571428571
1.49235  8.571428571
1.60495  20
 1.4978  8.571428571
1.61221  19.28571429
1.60939  22.85714286
1.49905  5.714285714
1.54102  13.57142857
1.52316  7.142857143
 1.4988  10
1.51654  7.142857143
1.50958  2.857142857
1.52738  5.714285714
1.52868  17.14285714
 1.5199  16.42857143
1.53499  16.42857143
1.48755  8.571428571
 1.5142  7.142857143
1.51736  7.142857143
1.48154  7.142857143
1.51423  7.142857143
1.50635  8.571428571
 1.5317  16.42857143
1.51831  5.714285714
1.46692  4.285714286
 1.5221  4.285714286
1.47055  7.142857143
 1.5016  6.428571429
1.46326  7.142857143
1.45813  7.142857143
1.52598  5.714285714
1.51883  5.714285714
1.51002  5.714285714
1.46213  8.571428571
1.46313  5.714285714
1.45633  2.857142857
  1.533  15
1.65555  13.57142857
1.44658  17.85714286
1.46572  4.285714286
1.55479  17.14285714
1.53579  4.285714286
1.52683  5.714285714
1.52558  15
1.54137  9.285714286
1.54049  7.857142857
1.49119  3.571428571
1.45108  17.85714286
1.45528  15
1.52481  5.714285714
1.66352  12.14285714
1.66847  12.14285714
1.50038  7.857142857
1.54603  16.42857143
1.50794  3.571428571
1.49529  5
1.50678  3.571428571
1.54516  17.85714286
1.62599  12.14285714
1.52626  9.285714286
1.52683  7.857142857
1.60939  18.57142857
1.47589  4.285714286
1.52406  10
1.61892  18.57142857
1.61907  20
1.61697  20
1.60543  18.57142857
1.50954  5
1.50958  3.571428571
1.51773  15
1.50637  7.142857143
1.51487  7.142857143
1.45043  7.142857143
1.60497  20
1.61214  19.28571429
1.51928  13.57142857
1.52604  15
1.51417  13.57142857
 1.5183  15
1.52719  12.14285714
1.45093  7.142857143
1.59489  22.14285714
1.57635  18.57142857
1.51152  15
1.59869  16.42857143
1.60809  18.57142857
1.50504  7.857142857
 1.5103  3.571428571
1.44914  8.571428571
1.47052  5.714285714
1.50834  3.571428571
1.51953  5.714285714
1.49973  16.42857143
 1.4965  16.42857143
1.51846  4.285714286
1.51528  3.571428571
1.51166  4.285714286
1.49464  15
1.47748  13.57142857
1.51431  4.285714286
1.50812  4.285714286
1.52081  4.285714286
1.45098  8.571428571
1.50711  8.571428571
1.53866  18.57142857
1.47657  15
1.46608  5.714285714
1.51584  3.571428571
1.47222  15
1.53172  17.85714286
1.51126  4.285714286
1.49832  4.285714286
1.53596  17.85714286
1.47559  13.57142857
1.50357  4.285714286
1.43258  8.571428571
1.52402  3.571428571
1.53288  17.14285714
1.47203  12.85714286
 1.4804  10
1.51947  17.14285714
1.53161  17.85714286
1.51658  3.571428571
1.47222  13.57142857
1.45143  7.142857143
1.45165  8.571428571
1.48917  15
1.46535  8.571428571
1.47121  5.714285714
 1.5408  10.71428571
1.47821  15
1.47792  4.285714286
1.52356  9.285714286
1.45446  15
  1.504  7.142857143
1.51668  7.142857143
1.50803  5.714285714
1.53807  12.14285714
1.49175  8.571428571
1.54409  16.42857143
1.54348  17.85714286
1.53074  10.71428571
1.53846  15
1.52674  15
 1.5357  15
1.51087  7.142857143
1.54548  11.42857143
1.53506  15
1.53922  10.71428571
1.44403  5.714285714
1.45042  5.714285714
1.44342  15
1.50499  15
 1.4441  15
1.49729  6.428571429
1.44578  5.714285714
1.49717  18.57142857
1.49664  16.42857143
1.53162  8.571428571
 1.5081  3.571428571
1.53247  9.285714286
1.43058  5.714285714
 1.4351  16.42857143
1.49107  8.571428571
1.49414  15
1.49237  15
1.47624  5.714285714
1.44015  15.71428571
1.43377  15.71428571
1.49456  17.85714286
1.49173  21.42857143
1.51229  5.714285714
 1.4975  15
1.43983  15
1.52273  5.714285714
1.52211  5.714285714
1.51391  5.714285714
1.45576  17.85714286
1.45459  16.42857143
1.46075  17.85714286
1.51029  7.142857143
1.45222  17.85714286
1.53484  9.285714286
1.51576  7.142857143
1.51377  8.571428571
1.53182  15
1.43943  16.42857143
1.48594  22.85714286
1.51146  10.71428571
1.51208  8.571428571
1.53393  15
1.50785  9.285714286
1.51355  7.857142857
1.59143  19.28571429
1.49476  7.142857143
 1.4436  7.142857143
1.44316  7.142857143
1.45011  8.571428571
1.60445  22.14285714
1.59702  22.85714286
1.45075  7.142857143
1.44846  7.142857143
1.44763  7.142857143
1.44465  7.142857143
1.50862  7.142857143
1.49629  10
1.56235  17.85714286
 1.4487  19.28571429
1.45122  16.42857143
1.55071  15
1.51652  7.857142857
1.47666  17.14285714
 1.5404  15
1.53935  16.42857143
1.51284  7.857142857
 1.5374  16.42857143
1.57726  18.57142857
1.56508  18.57142857
1.56425  14.28571429
1.58705  20
1.46359  7.142857143
1.61961  21.42857143
1.51993  12.14285714
1.62827  24.28571429
1.63038  20
1.49243  8.571428571
1.49159  10
1.52475  9.285714286
1.53633  16.42857143
1.49856  8.571428571
1.50515  15.71428571
1.48074  7.857142857
1.48783  14.28571429
1.52107  9.285714286
1.46558  7.857142857
  1.509  7.142857143
1.59071  18.57142857
1.59101  16.42857143
1.47945  7.857142857
1.51538  15
 1.4833  7.857142857
1.49606  15.71428571
1.50251  14.28571429
1.50132  13.57142857
1.48562  7.857142857
 1.4901  16.42857143
1.48726  7.857142857
1.48113  7.857142857
1.50004  15.71428571
1.48353  5.714285714
1.50033  15.71428571
1.51528  17.14285714
1.52025  5.714285714
1.50547  4.285714286
  1.507  4.285714286
1.52618  15
1.51348  7.857142857
1.62145  16.42857143
1.51748  5.714285714
1.50921  11.42857143
1.51219  8.571428571
1.47927  7.857142857
1.53462  5.714285714
1.52713  9.285714286
 1.5422  7.142857143
1.52566  7.857142857
1.53608  15
1.50627  7.857142857
 1.5291  15
1.51743  7.857142857
1.49282  7.857142857
1.54118  15
1.50739  8.571428571
1.53168  8.571428571
1.49027  15.71428571
1.50356  12.85714286
1.51152  9.285714286
1.51617  10.71428571
  1.496  17.14285714
1.52564  7.142857143
1.53354  5.714285714
1.52175  14.28571429
 1.4923  5.714285714
1.52972  5.714285714
1.53113  12.85714286
1.44567  5.714285714
1.44376  8.571428571
1.50525  5.714285714
1.52534  7.142857143
1.47954  7.142857143
1.49483  4.285714286
1.48152  5.714285714
1.52536  15
1.57215  16.42857143
1.56678  15
1.55723  12.85714286
 1.5502  15
1.54472  15
1.50912  9.285714286
1.59961  21.42857143
1.47449  7.142857143
1.47547  7.142857143
1.60134  22.85714286
1.59022  20
 1.5146  5.714285714
1.59666  21.42857143
 1.5166  13.57142857
 1.5058  7.142857143
 1.4705  5.714285714
 1.4658  5.714285714
1.55981  14.28571429
1.47499  5.714285714
1.47617  5.714285714
1.50959  15
1.51705  7.142857143
1.47583  5.714285714
1.53506  7.142857143
1.54584  13.57142857
1.63491  24.28571429
1.54771  10
1.51998  10.71428571
1.51107  13.57142857
1.49799  8.571428571
1.47563  22.85714286
1.50364  8.571428571
1.48293  7.857142857
1.48531  7.857142857
1.53435  7.857142857
1.47685  16.42857143
1.53543  7.857142857
1.45986  7.142857143
1.55278  16.42857143
1.56286  12.85714286
1.54808  9.285714286
1.61387  16.42857143
1.61405  16.42857143
1.44356  5.714285714
1.43479  5.714285714
1.61176  22.14285714
1.44859  5.714285714
1.45322  7.142857143
1.55104  5.714285714
1.45979  7.142857143
1.45883  8.571428571
1.45275  5.714285714
1.61161  17.85714286
1.43853  5.714285714
 1.5415  9.285714286
1.49064  14.28571429
 1.5046  15.71428571
 1.5231  10
 1.4898  15
1.56456  17.14285714
1.49502  15
1.50484  16.42857143
1.49435  16.42857143
1.49742  5
1.49736  21.42857143
1.47345  15
1.50811  22.85714286
1.47117  16.42857143
1.49952  8.571428571
1.50427  15
1.50164  15
1.49667  15
1.51879  7.142857143
1.49207  3.571428571
1.51929  5.714285714
1.51384  8.571428571
 1.5309  7.857142857
1.50146  18.57142857
1.50989  15
1.52617  15
1.53339  13.57142857
1.50441  17.14285714
1.49966  3.571428571
1.49412  7.142857143
1.45572  5.714285714
1.51903  7.142857143
1.53526  14.28571429
1.60013  20.71428571
1.45509  7.142857143
 1.5486  10.71428571
 1.5197  4.285714286
1.50894  15.71428571
1.58923  20.71428571
1.54658  10.71428571
1.54092  10.71428571
1.49397  14.28571429
1.49432  8.571428571
1.49864  5
 1.4737  13.57142857
1.45856  7.142857143
1.59857  22.85714286
1.45054  5.714285714
 1.5467  17.14285714
1.44933  5.714285714
1.45639  5.714285714
1.49663  18.57142857
1.46952  12.14285714
1.49588  13.57142857
1.47872  15
1.47426  5.714285714
1.50424  16.42857143
1.54241  6.428571429
1.49151  15.71428571
1.54601  5.714285714
1.50378  15
1.48958  16.42857143
1.47464  22.14285714
 1.4918  18.57142857
 1.5985  20.71428571
1.49401  18.57142857
1.50353  16.42857143
1.48793  3.571428571
1.47808  19.28571429
 1.4664  22.85714286
 1.4639  22.85714286
1.49484  15.71428571
 1.4518  5.714285714
1.50291  12.85714286
1.49296  3.571428571
1.52633  17.85714286
1.49337  5
1.50033  7.142857143
1.49971  7.142857143
1.50651  5.714285714
1.50113  17.14285714
1.49224  7.857142857
1.48458  7.857142857
1.53677  8.571428571
 1.5091  19.28571429
 1.4711  7.857142857
1.49472  15
1.50095  13.57142857
1.53512  7.857142857
1.49316  17.14285714
1.49256  14.28571429
1.49594  14.28571429
1.53181  15
1.53557  6.428571429
1.44413  5.714285714
1.43792  5.714285714
1.44434  7.142857143
1.45467  7.142857143
1.49782  3.571428571
1.54895  17.85714286
1.51407  15.71428571
1.50481  3.571428571
1.49913  3.571428571
1.50549  3.571428571
1.44952  4.285714286
1.45231  7.142857143
1.55208  16.42857143
1.45322  7.142857143
1.47311  22.85714286
1.51521  5.714285714
1.46643  24.28571429
1.44179  17.85714286
1.45565  17.85714286
  1.515  5.714285714
1.45368  17.85714286
1.52059  7.142857143
1.51899  5.714285714
1.60274  23.57142857
1.51132  5.714285714
1.45191  7.142857143
1.64335  15
1.62888  13.57142857
1.47354  8.571428571
 1.5147  4.285714286
1.45676  7.142857143
1.47014  13.57142857
1.51858  4.285714286
1.48599  8.571428571
1.45743  19.28571429
1.49069  8.571428571
 1.4539  17.85714286
1.45555  19.28571429
1.45759  15.71428571
1.52081  7.857142857
1.52378  7.857142857
1.51742  5.714285714
1.63653  12.85714286
1.51246  7.142857143
1.50953  5.714285714
1.52941  6.428571429
1.61683  24.28571429
1.44998  19.28571429
1.45143  17.85714286
1.44962  17.85714286
1.44055  19.28571429
1.48759  7.857142857
1.48965  5.714285714
1.48057  9.285714286
1.45301  19.28571429
1.45057  17.85714286
1.53243  16.42857143
1.53358  13.57142857
1.62652  15
1.64428  15
1.65075  15
1.49892  8.571428571
1.47938  20
1.60845  23.57142857
1.44511  19.28571429
1.53495  14.28571429
1.54483  15
1.54083  15
1.46105  17.85714286
1.60423  22.14285714
1.45734  17.85714286
1.50444  5.714285714
 1.5013  7.142857143
1.47868  20
1.47856  20.71428571
1.45931  17.85714286
1.45872  19.28571429
1.55609  16.42857143
1.55431  13.57142857
1.47625  11.42857143
1.50472  4.285714286
1.50516  4.285714286
 1.5033  8.571428571
1.50594  4.285714286
1.50345  8.571428571
1.55217  13.57142857
 1.5003  5
1.50633  4.285714286
1.58555  24.28571429
1.50657  4.285714286
1.51287  4.285714286
1.51851  4.285714286
1.51704  5.714285714
1.51433  4.285714286
1.51097  5.714285714
1.54557  15
1.50721  5.714285714
1.55072  15.71428571
1.54164  15.71428571
1.54303  15.71428571
 1.5194  5
 1.5528  17.14285714
1.50697  7.142857143
1.50322  8.571428571
1.51031  7.142857143
1.50282  8.571428571
1.53162  12.85714286
1.55151  17.14285714
1.50397  5.714285714
1.52664  14.28571429
1.48846  7.857142857
